"","carat","cut","color","clarity","depth","table","price","x","y","z","volume","PA","CA","VA"
"17373",1.21,"Premium","H","VS2",59.3,60,6974,6.99,6.93,4.13,200.060091,1,1,1
"17374",1.01,"Very Good","G","VVS2",63.3,57,6975,6.29,6.36,4.01,160.417644,1,0,0
"17375",1.51,"Premium","J","SI1",61.2,62,6976,7.36,7.32,4.49,241.899648,1,1,1
"17376",1.51,"Very Good","J","SI1",63.5,58,6976,7.29,7.24,4.61,243.313956,1,1,1
"17377",1.51,"Fair","J","SI1",63.4,60,6976,7.31,7.18,4.59,240.909822,1,1,1
"17378",1.5,"Premium","H","SI2",61.2,61,6979,7.34,7.27,4.47,238.527246,1,1,1
"17379",1.45,"Very Good","J","VS2",62.6,58,6980,7.28,7.16,4.52,235.604096,1,1,1
"17380",1.13,"Ideal","I","VS1",61.9,55,6980,6.67,6.7,4.14,185.01246,1,1,1
"17381",1.13,"Ideal","I","VS1",61.8,57,6980,6.66,6.7,4.13,184.28886,1,1,1
"17382",1.05,"Ideal","G","VS2",61.6,59,6981,6.51,6.54,4.02,171.153108,1,1,1
"17383",1.03,"Ideal","G","VS2",61.3,57,6981,6.51,6.54,4,170.3016,1,0,0
"17384",1.06,"Ideal","D","VS2",62.5,54,6981,6.6,6.53,4.1,176.7018,1,1,1
"17385",1.52,"Good","J","VS2",63.1,61,6982,7.19,7.23,4.55,236.525835,1,1,1
"17386",1.08,"Premium","G","VS1",62.9,55,6982,6.6,6.53,4.13,177.99474,1,1,1
"17387",1.08,"Premium","G","VS1",62.7,56,6982,6.55,6.52,4.1,175.0946,1,1,1
"17388",1.11,"Ideal","G","VS2",61.2,56,6982,6.68,6.65,4.08,181.24176,1,1,1
"17389",1.1,"Ideal","G","VS1",61.5,57,6984,6.62,6.65,4.08,179.61384,1,1,1
"17390",1.2,"Very Good","F","SI1",61.9,58,6985,6.75,6.82,4.2,193.347,1,1,1
"17391",1.5,"Very Good","J","SI1",62.5,58,6987,7.24,7.29,4.54,239.619384,1,1,1
"17392",1.1,"Very Good","F","VS2",61.1,57,6987,6.65,6.71,4.08,182.05572,1,1,1
"17393",1.5,"Very Good","J","SI1",62.7,58,6987,7.22,7.26,4.54,237.974088,1,1,1
"17394",1.29,"Premium","H","VS2",62.4,57,6987,6.98,6.92,4.34,209.628944,1,1,1
"17395",1.41,"Premium","D","SI2",61.1,56,6988,7.19,7.15,4.38,225.16923,1,1,1
"17396",1,"Premium","G","VS1",62.9,60,6989,6.36,6.29,3.98,159.217512,1,0,0
"17397",1.23,"Ideal","I","VVS1",62.1,57,6989,6.83,6.9,4.26,200.76102,1,1,1
"17398",1,"Premium","G","VS1",58.6,61,6989,6.57,6.5,3.83,163.56015,1,0,0
"17399",1,"Ideal","E","VS2",61.5,55,6989,6.47,6.44,3.97,165.417196,1,0,0
"17400",1.09,"Very Good","F","VS2",61.4,54,6990,6.66,6.7,4.1,182.9502,1,1,1
"17401",1.58,"Premium","F","SI2",60.7,60,6990,7.54,7.51,4.57,258.778078,1,1,1
"17402",1.24,"Ideal","G","SI1",60.5,60,6994,6.97,6.91,4.2,202.28334,1,1,1
"17403",1.01,"Very Good","E","VS1",62,57,6996,6.46,6.38,3.98,164.034904,1,0,0
"17404",1.56,"Very Good","J","SI2",58.3,63,6996,7.64,7.7,4.47,262.96116,1,1,1
"17405",1.4,"Good","H","SI2",62.5,57,6996,7.07,7.11,4.43,222.685911,1,1,1
"17406",1.04,"Premium","G","VS1",62,56,6996,6.53,6.46,4.03,170.000714,1,1,0
"17407",1.01,"Very Good","E","VS1",62.1,58,6997,6.39,6.45,3.99,164.449845,1,0,0
"17408",1.23,"Very Good","H","SI1",60.3,58,6997,6.93,6.96,4.19,202.095432,1,1,1
"17409",1.07,"Very Good","G","VS1",60.9,55,6998,6.6,6.64,4.03,176.61072,1,1,1
"17410",1.01,"Good","D","VS2",62.1,59,6998,6.28,6.35,3.92,156.32176,1,0,0
"17411",1.31,"Ideal","I","VS2",61.7,55,6999,7.1,7,4.35,216.195,1,1,1
"17412",1.01,"Very Good","F","VS1",62.8,58,6999,6.32,6.39,3.99,161.135352,1,0,0
"17413",1.01,"Ideal","D","VS2",59.8,56,6999,6.49,6.52,3.89,164.604572,1,0,0
"17414",1.01,"Good","F","VS1",63.3,60,6999,6.32,6.35,4.01,160.92932,1,0,0
"17415",1.01,"Premium","F","VS1",61.3,58,6999,6.44,6.52,3.97,166.695536,1,0,0
"17416",1.01,"Good","D","VS2",63.1,60,6999,6.35,6.39,4.02,163.11753,1,0,0
"17417",1.24,"Premium","F","SI1",61.6,59,7000,6.9,6.86,4.24,200.69616,1,1,1
"17418",1.26,"Very Good","G","SI1",63.2,61,7000,6.87,6.81,4.32,202.109904,1,1,1
"17419",1.01,"Very Good","D","VS2",60.6,56,7001,6.45,6.51,3.93,165.018735,1,0,0
"17420",1.01,"Very Good","F","VS1",63.7,56,7001,6.27,6.33,4.01,159.153291,1,0,0
"17421",1.01,"Good","F","VVS2",65.9,54,7001,6.18,6.27,4.1,158.86926,1,0,0
"17422",1.3,"Premium","D","SI2",60.2,59,7002,7,7.05,4.23,208.7505,1,1,1
"17423",1,"Very Good","E","VS1",61.2,57,7002,6.43,6.47,3.95,164.328295,1,0,0
"17424",1.21,"Ideal","I","VVS2",62.7,56,7002,6.8,6.83,4.27,198.31588,1,1,1
"17425",1.06,"Very Good","G","VS1",62,58,7003,6.51,6.56,4.05,172.95768,1,1,1
"17426",1.16,"Premium","F","VS2",62.7,58,7003,6.71,6.65,4.19,186.964085,1,1,1
"17427",1.27,"Premium","G","SI1",61.4,59,7005,6.94,6.98,4.27,206.843924,1,1,1
"17428",2.23,"Very Good","G","I1",63.5,57,7006,8.24,8.2,5.22,352.70496,1,1,1
"17429",0.91,"Premium","E","VVS2",61.1,61,7006,6.24,6.2,3.8,147.0144,1,0,0
"17430",1.39,"Premium","H","VS2",62.5,59,7006,7.17,7.1,4.46,227.04522,1,1,1
"17431",1,"Good","G","VVS1",63.8,60,7007,6.31,6.35,4.04,161.87674,1,0,0
"17432",1.05,"Very Good","G","VS1",62.3,56,7010,6.45,6.51,4.04,169.63758,1,1,0
"17433",1.01,"Ideal","E","VS2",61.9,57,7013,6.43,6.37,3.96,162.198036,1,0,0
"17434",1.01,"Ideal","F","VS2",61.9,54,7014,6.45,6.49,4,167.442,1,0,0
"17435",1.04,"Ideal","F","VS1",61.4,57,7015,6.51,6.56,4.01,171.249456,1,1,1
"17436",1.34,"Ideal","I","VS1",62.2,57,7016,7.02,7.06,4.38,217.078056,1,1,1
"17437",1,"Good","F","VVS2",56.5,63,7016,6.65,6.62,3.75,165.08625,1,0,0
"17438",1.13,"Ideal","G","VS2",62.7,56,7016,6.65,6.61,4.16,182.85904,1,1,1
"17439",1.01,"Premium","F","VS1",60.8,59,7017,6.45,6.41,3.91,161.656995,1,0,0
"17440",1.2,"Ideal","E","SI2",62,57,7018,6.8,6.82,4.22,195.70672,1,1,1
"17441",1.51,"Premium","H","SI2",62.3,62,7018,7.32,7.21,4.51,238.025172,1,1,1
"17442",1.04,"Premium","E","VS2",62.4,58,7019,6.56,6.51,4.08,174.238848,1,1,1
"17443",2.11,"Fair","F","I1",67.6,57,7019,7.88,7.83,5.31,327.629124,1,1,1
"17444",1.01,"Very Good","G","VS1",63.6,57,7021,6.34,6.36,4.04,162.902496,1,0,0
"17445",1.1,"Premium","G","VS2",59.4,60,7022,6.78,6.72,4.01,182.702016,1,1,1
"17446",1.52,"Good","J","SI1",63.6,60,7022,7.25,7.21,4.6,240.4535,1,1,1
"17447",1.27,"Ideal","E","SI2",60.8,57,7023,7,7.02,4.26,209.3364,1,1,1
"17448",2.01,"Good","H","I1",63.9,59,7024,8.01,7.92,5.09,322.905528,1,1,1
"17449",1.05,"Premium","F","VS2",62.6,58,7025,6.47,6.5,4.06,170.7433,1,1,0
"17450",1.28,"Ideal","I","VS1",61.3,57,7025,7.02,6.98,4.29,210.208284,1,1,1
"17451",2.05,"Good","G","I1",56.9,58,7026,8.46,8.3,4.77,334.93986,1,1,1
"17452",1,"Good","D","VS2",60.7,61,7026,6.4,6.46,3.9,161.2416,1,0,0
"17453",1.02,"Ideal","F","VS2",62,57,7026,6.46,6.44,4,166.4096,1,0,0
"17454",1.05,"Ideal","G","VS1",61.3,57,7027,6.51,6.58,4.01,171.771558,1,1,1
"17455",1.05,"Ideal","G","VS2",61.7,57,7028,6.56,6.53,4.04,173.060672,1,1,1
"17456",1.27,"Very Good","I","VS1",60.6,59,7031,7.04,6.96,4.24,207.753216,1,1,1
"17457",1.01,"Premium","D","VS2",60.4,58,7032,6.57,6.47,3.94,167.481126,1,0,0
"17458",1.01,"Premium","D","VS2",62.2,61,7032,6.43,6.37,3.98,163.017218,1,0,0
"17459",1.15,"Premium","G","VS1",63,60,7032,6.68,6.6,4.18,184.28784,1,1,1
"17460",1.09,"Premium","G","VS2",61,59,7032,6.65,6.6,4.04,177.3156,1,1,1
"17461",1.51,"Premium","J","SI1",62.3,58,7034,7.3,7.33,4.56,244.00104,1,1,1
"17462",1.04,"Ideal","F","VS2",60.1,59,7035,6.59,6.63,3.97,173.456049,1,1,1
"17463",1.29,"Ideal","H","SI1",62.1,55,7036,6.96,7,4.34,211.4448,1,1,1
"17464",1.02,"Ideal","F","VS2",62.8,57,7037,6.41,6.36,4.01,163.478076,1,0,0
"17465",1.01,"Very Good","F","VS2",61.1,58,7037,6.45,6.51,3.96,166.27842,1,0,0
"17466",1.21,"Ideal","I","VS1",61.8,56,7037,6.83,6.87,4.23,198.480483,1,1,1
"17467",1.05,"Ideal","G","VS1",62.5,56,7037,6.48,6.54,4.07,172.483344,1,1,1
"17468",1.32,"Ideal","E","SI2",62.7,56,7037,7.03,6.97,4.39,215.106049,1,1,1
"17469",1.19,"Ideal","E","SI1",61.3,57,7037,6.83,6.81,4.18,194.421414,1,1,1
"17470",1.14,"Ideal","I","VS1",61.1,56,7038,6.73,6.76,4.12,187.438576,1,1,1
"17471",1.01,"Very Good","E","VS1",62.2,56,7039,6.38,6.42,3.98,163.019208,1,0,0
"17472",1.15,"Very Good","H","VS1",62.5,56,7040,6.65,6.72,4.18,186.79584,1,1,1
"17473",1.04,"Premium","D","VS1",60.8,58,7041,6.53,6.5,3.96,168.0822,1,1,0
"17474",1.14,"Good","G","VS1",63.4,58,7042,6.61,6.67,4.21,185.613427,1,1,1
"17475",1.14,"Ideal","G","VS2",61.5,57,7042,6.68,6.72,4.12,184.945152,1,1,1
"17476",1.25,"Ideal","I","VS1",61.4,58,7042,6.89,6.93,4.24,202.450248,1,1,1
"17477",1.04,"Ideal","G","VS2",61.3,57,7044,6.53,6.56,4.01,171.775568,1,1,1
"17478",1.3,"Premium","D","SI2",61.5,58,7044,6.98,6.91,4.27,205.949786,1,1,1
"17479",1.04,"Premium","E","VS2",61.1,59,7047,6.54,6.56,4,171.6096,1,1,1
"17480",1.21,"Good","G","VS2",64.1,58,7047,6.74,6.67,4.3,193.30994,1,1,1
"17481",1.21,"Ideal","H","VS1",60.5,57,7047,6.91,6.88,4.17,198.245136,1,1,1
"17482",1.04,"Good","G","VS1",63.8,57,7049,6.4,6.43,4.09,168.31168,1,1,0
"17483",1.04,"Very Good","G","VS1",61.8,58,7049,6.5,6.55,4.03,171.57725,1,1,1
"17484",1.24,"Very Good","H","SI1",60.8,60,7050,6.9,6.94,4.21,201.60006,1,1,1
"17485",1.12,"Good","F","VS2",63.8,57,7051,6.61,6.59,4.21,183.387179,1,1,1
"17486",1.3,"Ideal","H","SI1",62.2,56,7054,7.03,6.98,4.36,213.942584,1,1,1
"17487",1.11,"Premium","G","VS2",61.5,58,7055,6.69,6.62,4.09,181.137102,1,1,1
"17488",1.09,"Ideal","H","VVS1",61.4,56,7055,6.64,6.67,4.09,181.141192,1,1,1
"17489",1.02,"Ideal","G","VS1",61.4,57,7055,6.45,6.49,3.98,166.60479,1,0,0
"17490",1.26,"Premium","H","SI1",61.3,57,7056,7.01,6.93,4.27,207.433611,1,1,1
"17491",1.5,"Fair","F","SI2",64.7,59,7056,7.13,7.05,4.59,230.723235,1,1,1
"17492",1,"Premium","F","VS1",62,59,7056,6.42,6.35,3.96,161.43732,1,0,0
"17493",1,"Premium","F","VS1",59.2,60,7056,6.53,6.48,3.58,151.485552,1,0,0
"17494",1,"Premium","F","VS1",59.2,60,7056,6.53,6.48,3.85,162.91044,1,0,0
"17495",1,"Premium","F","VS1",62.7,55,7056,6.39,6.34,3.99,161.645274,1,0,0
"17496",1.01,"Ideal","F","VS1",61.7,59,7056,6.44,6.42,3.97,164.138856,1,0,0
"17497",1.05,"Premium","E","VS2",62.1,58,7056,6.54,6.5,4.05,172.1655,1,1,1
"17498",1.5,"Fair","F","SI2",65.3,57,7056,7.15,7.09,4.65,235.724775,1,1,1
"17499",1,"Ideal","F","VS1",61.7,55,7056,6.42,6.39,3.95,162.04401,1,0,0
"17500",1.5,"Premium","F","SI2",62.4,58,7056,7.31,7.24,4.54,240.276776,1,1,1
"17501",1.5,"Premium","I","SI2",62.2,61,7056,7.24,7.19,4.49,233.729644,1,1,1
"17502",1.34,"Ideal","G","SI2",61.1,56,7058,7.11,7.13,4.35,220.520205,1,1,1
"17503",1.01,"Ideal","G","VS1",59.1,55,7059,6.6,6.53,3.88,167.22024,1,0,0
"17504",1.32,"Ideal","I","VS2",61.7,59,7059,7.03,7.06,4.35,215.89833,1,1,1
"17505",1.14,"Ideal","H","VS2",62,55,7059,6.71,6.72,4.16,187.579392,1,1,1
"17506",1.01,"Good","F","VVS2",63.6,60,7059,6.36,6.31,4.03,161.730348,1,0,0
"17507",1.22,"Premium","F","SI1",62.5,59,7059,6.83,6.78,4.25,196.80645,1,1,1
"17508",1.01,"Premium","G","VS1",60.7,58,7059,6.52,6.49,3.95,167.14346,1,0,0
"17509",1.01,"Premium","F","VS2",62.5,59,7062,6.41,6.32,3.98,161.234576,1,0,0
"17510",1.51,"Good","J","VS2",64,58,7062,7.27,7.24,4.64,244.225472,1,1,1
"17511",1.05,"Premium","G","VS1",61.6,58,7063,6.51,6.48,4,168.7392,1,1,0
"17512",1.05,"Ideal","G","VS1",62,56,7063,6.53,6.47,4.03,170.263873,1,1,0
"17513",1.03,"Ideal","G","VS2",61.6,55,7064,6.49,6.54,4.01,170.202846,1,0,0
"17514",1.19,"Good","E","VS2",57.4,60,7064,7,6.9,3.99,192.717,1,1,1
"17515",1.13,"Ideal","D","SI1",61.4,56,7066,6.69,6.74,4.12,185.773272,1,1,1
"17516",1.55,"Very Good","H","SI1",63.2,57,7066,7.35,7.31,4.64,249.30024,1,1,1
"17517",1.02,"Good","F","VS1",63.7,57,7068,6.35,6.39,4.06,164.74059,1,0,0
"17518",1.7,"Ideal","H","I1",62.6,54.1,7068,7.58,7.63,4.77,275.874858,1,1,1
"17519",1.01,"Premium","G","VVS2",61.2,59,7068,6.42,6.36,3.91,159.649992,1,0,0
"17520",1.07,"Ideal","G","VS1",61.8,55,7069,6.55,6.59,4.06,175.24787,1,1,1
"17521",2.25,"Fair","G","I1",64.9,58,7069,8.15,8.12,5.28,349.41984,1,1,1
"17522",1.05,"Ideal","G","VS2",62.2,54,7070,6.53,6.55,4.07,174.080005,1,1,1
"17523",1,"Premium","F","VS2",59,59,7072,6.54,6.51,3.85,163.91529,1,0,0
"17524",1.2,"Very Good","H","VS2",62.5,60,7072,6.72,6.78,4.22,192.269952,1,1,1
"17525",1.62,"Very Good","J","SI2",61.6,60,7072,7.52,7.64,4.67,268.304576,1,1,1
"17526",1.2,"Ideal","H","VS2",62.8,57,7072,6.75,6.79,4.25,194.788125,1,1,1
"17527",1.2,"Ideal","H","VS2",61.2,59,7072,6.84,6.89,4.2,197.93592,1,1,1
"17528",1.16,"Ideal","G","VS2",62.3,57,7074,6.66,6.72,4.17,186.629184,1,1,1
"17529",1.16,"Premium","G","VS2",59.9,60,7074,6.85,6.88,4.11,193.69608,1,1,1
"17530",1.1,"Ideal","G","VS2",62.5,54,7074,6.59,6.62,4.12,179.738296,1,1,1
"17531",1.2,"Ideal","E","SI1",62.3,55,7074,6.78,6.84,4.24,196.630848,1,1,1
"17532",1.06,"Ideal","F","VS2",61,57,7075,6.57,6.6,4.02,174.31524,1,1,1
"17533",1.17,"Very Good","G","VS2",63.2,57,7076,6.73,6.71,4.25,191.922775,1,1,1
"17534",1.08,"Fair","G","VS1",64.7,60,7076,6.44,6.41,4.16,171.726464,1,1,1
"17535",1.5,"Premium","D","SI2",59.6,59,7076,7.54,7.46,4.47,251.430348,1,1,1
"17536",1.02,"Ideal","G","VS1",61.1,56,7077,6.51,6.54,3.99,169.875846,1,0,0
"17537",1.02,"Ideal","F","VS2",62,55,7078,6.47,6.5,4.02,169.0611,1,0,0
"17538",1.09,"Ideal","G","VS1",60.5,57,7078,6.69,6.73,4.06,182.796222,1,1,1
"17539",1.06,"Very Good","E","VS2",61,60,7079,6.57,6.53,4,171.6084,1,1,1
"17540",1.32,"Ideal","I","VS2",60.8,57,7079,7.02,7.07,4.28,212.422392,1,1,1
"17541",1.01,"Very Good","F","VS1",62.5,60,7079,6.36,6.41,3.99,162.662724,1,0,0
"17542",1.2,"Ideal","I","VVS2",62.9,55,7079,6.75,6.79,4.26,195.24645,1,1,1
"17543",1.14,"Ideal","H","SI1",61.8,56,7079,6.68,6.72,4.14,185.842944,1,1,1
"17544",1.14,"Ideal","H","SI1",61.6,56,7079,6.72,6.74,4.14,187.512192,1,1,1
"17545",1.14,"Ideal","H","SI1",61.5,55,7079,6.72,6.75,4.14,187.7904,1,1,1
"17546",1.14,"Premium","G","VS2",60.9,57,7079,6.79,6.73,4.12,188.270404,1,1,1
"17547",1.32,"Ideal","F","SI1",61.6,56,7079,7.11,7.05,4.36,218.54718,1,1,1
"17548",1.08,"Premium","F","VS2",62.8,59,7079,6.55,6.47,4.09,173.328065,1,1,1
"17549",1.14,"Premium","G","VS2",61.4,60,7079,6.71,6.68,4.11,184.221708,1,1,1
"17550",1.2,"Very Good","I","VVS1",62.6,56,7080,6.7,6.74,4.21,190.11518,1,1,1
"17551",1.29,"Ideal","G","VS2",62.9,57,7080,6.91,6.89,4.34,206.626966,1,1,1
"17552",1.59,"Fair","I","SI2",65.2,58,7080,7.28,7.24,4.73,249.305056,1,1,1
"17553",1.09,"Ideal","G","VS2",62.4,55,7081,6.61,6.56,4.11,178.216176,1,1,1
"17554",1,"Fair","D","VS1",55.9,60,7083,6.77,6.71,4.38,198.968946,1,0,1
"17555",1,"Good","E","VVS1",64.1,62,7084,6.29,6.26,4.02,158.289108,1,0,0
"17556",1.4,"Ideal","H","SI2",61.2,56,7084,7.18,7.23,4.41,228.929274,1,1,1
"17557",1.22,"Ideal","E","SI1",61.7,56,7085,6.88,6.92,4.26,202.816896,1,1,1
"17558",1.21,"Ideal","I","VVS1",61.6,55,7086,6.88,6.8,4.21,196.96064,1,1,1
"17559",1.48,"Premium","I","SI2",61.3,58,7086,7.39,7.32,4.51,243.967548,1,1,1
"17560",1.3,"Very Good","I","VS2",61.8,56,7087,6.98,7.04,4.33,212.772736,1,1,1
"17561",1.18,"Ideal","D","SI1",61.9,55,7087,6.76,6.8,4.2,193.0656,1,1,1
"17562",1.33,"Ideal","H","SI1",62.7,56,7088,6.99,7.04,4.4,216.52224,1,1,1
"17563",1.21,"Ideal","E","SI1",62.3,56,7088,6.87,6.81,4.26,199.302822,1,1,1
"17564",1.72,"Premium","F","I1",60.5,59,7089,7.8,7.71,4.69,282.04722,1,1,1
"17565",1.23,"Premium","H","VS2",62.9,57,7089,6.84,6.77,4.28,198.193104,1,1,1
"17566",1.33,"Premium","I","VS1",61.5,58,7090,7.06,7.02,4.33,214.599996,1,1,1
"17567",1.33,"Good","I","VS1",63.7,56,7090,6.96,6.92,4.42,212.881344,1,1,1
"17568",1.33,"Premium","E","SI2",62.5,58,7090,7.03,6.99,4.38,215.231886,1,1,1
"17569",1.12,"Ideal","H","VVS2",62.3,53,7091,6.64,6.7,4.16,185.07008,1,1,1
"17570",1.02,"Ideal","F","VS1",60.7,56,7091,6.53,6.61,3.99,172.221567,1,0,1
"17571",1.24,"Premium","H","VS1",62.2,59,7092,6.83,6.9,4.27,201.23229,1,1,1
"17572",1.24,"Very Good","H","VS1",62.6,54,7092,6.84,6.88,4.29,201.883968,1,1,1
"17573",1.3,"Very Good","H","VS2",62.5,59,7092,6.93,6.96,4.34,209.330352,1,1,1
"17574",1.13,"Very Good","F","VS1",61.6,58,7092,6.61,6.68,4.09,180.593132,1,1,1
"17575",1.18,"Very Good","D","SI1",61.7,57,7093,6.8,6.84,4.21,195.81552,1,1,1
"17576",1.01,"Very Good","E","VS2",60.4,60,7094,6.47,6.44,3.9,162.50052,1,0,0
"17577",1.21,"Premium","H","VS1",62.3,58,7094,6.77,6.84,4.24,196.340832,1,1,1
"17578",1.01,"Very Good","E","VS1",60.9,55,7094,6.48,6.58,3.98,169.700832,1,0,0
"17579",1.56,"Good","J","VS2",57.6,65,7094,7.62,7.6,4.38,253.65456,1,1,1
"17580",1.16,"Fair","F","VS1",57.8,67,7094,6.97,6.84,3.99,190.222452,1,1,1
"17581",1.38,"Ideal","G","SI2",61.4,55,7094,7.2,7.17,4.41,227.66184,1,1,1
"17582",1.15,"Ideal","I","VS1",61.7,56,7096,6.73,6.76,4.16,189.258368,1,1,1
"17583",1,"Premium","E","VS1",63,60,7096,6.38,6.32,4,161.2864,1,0,0
"17584",1.2,"Good","E","SI1",64,61,7096,6.67,6.61,4.25,187.376975,1,1,1
"17585",1.39,"Good","F","SI2",63.8,55,7096,7.08,7.05,4.51,225.11214,1,1,1
"17586",1.01,"Very Good","F","VS2",62.1,57,7098,6.38,6.43,3.98,163.273132,1,0,0
"17587",1.5,"Very Good","G","SI2",63.2,58,7098,7.25,7.19,4.56,237.7014,1,1,1
"17588",1.5,"Premium","G","SI2",62.1,60,7098,7.34,7.28,4.54,242.595808,1,1,1
"17589",1.5,"Fair","H","SI2",59.3,58,7098,7.31,7.37,4.35,234.354945,1,1,1
"17590",1.28,"Ideal","H","VS2",62.3,56,7098,6.97,6.89,4.32,207.460656,1,1,1
"17591",1.28,"Premium","H","VS2",61.2,60,7098,6.99,6.94,4.26,206.655156,1,1,1
"17592",1.14,"Ideal","G","VS2",60.5,60,7099,6.77,6.75,4.09,186.902775,1,1,1
"17593",1.63,"Ideal","F","I1",62,55.1,7100,7.5,7.57,4.68,265.707,1,1,1
"17594",1.15,"Ideal","H","SI1",61.6,55,7100,6.74,6.79,4.17,190.838382,1,1,1
"17595",1.02,"Premium","D","VS2",62.7,58,7101,6.44,6.35,4.01,163.98494,1,0,0
"17596",1.03,"Very Good","D","VS2",63.3,57,7102,6.39,6.44,4.06,167.075496,1,0,0
"17597",1.29,"Good","I","VS2",57.9,61,7102,7.16,7.13,4.14,211.350312,1,1,1
"17598",1.51,"Ideal","G","SI2",61.8,57,7103,7.37,7.31,4.54,244.591138,1,1,1
"17599",1.36,"Premium","I","VS2",61.9,56,7104,7.17,7.08,4.41,223.867476,1,1,1
"17600",1.22,"Premium","H","VS1",62.7,56,7105,6.82,6.74,4.25,195.3589,1,1,1
"17601",1.24,"Very Good","G","SI1",61.8,58,7106,6.9,6.96,4.28,205.54272,1,1,1
"17602",1.14,"Very Good","D","SI1",60.2,60,7106,6.7,6.85,4.08,187.2516,1,1,1
"17603",1.41,"Premium","H","SI2",59.1,57,7106,7.41,7.34,4.36,237.137784,1,1,1
"17604",1.01,"Very Good","F","VS1",63.2,58,7107,6.32,6.34,4,160.2752,1,0,0
"17605",1.31,"Very Good","G","SI2",62.2,58,7107,7.05,6.98,4.36,214.55124,1,1,1
"17606",1.13,"Ideal","H","VVS2",59.7,59,7108,6.89,6.77,4.08,190.312824,1,1,1
"17607",1.52,"Ideal","G","SI2",61.9,57,7108,7.43,7.38,4.58,251.136972,1,1,1
"17608",1.11,"Ideal","G","VS2",61.7,56,7109,6.62,6.66,4.1,180.76572,1,1,1
"17609",1.52,"Very Good","J","VS2",63.1,61,7109,7.23,7.19,4.55,236.525835,1,1,1
"17610",1.28,"Ideal","H","SI1",61.8,57,7109,7.02,6.97,4.32,211.375008,1,1,1
"17611",1.08,"Ideal","F","VS2",61.9,55,7110,6.58,6.64,4.09,178.697008,1,1,1
"17612",1.21,"Ideal","I","VS1",61.7,53,7111,6.89,6.92,4.26,203.111688,1,1,1
"17613",1.1,"Ideal","G","VS1",61.5,57,7111,6.65,6.62,4.08,179.61384,1,1,1
"17614",1.21,"Very Good","H","VS2",59.1,59,7113,6.95,6.99,4.12,200.15166,1,1,1
"17615",1.16,"Ideal","G","VS2",61.7,57,7113,6.72,6.8,4.17,190.55232,1,1,1
"17616",1,"Good","D","VS2",63.1,56,7114,6.36,6.4,4.02,163.63008,1,0,0
"17617",1.2,"Very Good","F","VS2",62.4,58,7114,6.76,6.8,4.23,194.44464,1,1,1
"17618",1,"Premium","F","VS1",62.6,58,7114,6.37,6.4,4,163.072,1,0,0
"17619",1,"Ideal","G","VS1",62.7,53,7114,6.39,6.46,4.03,166.355982,1,0,0
"17620",1.1,"Premium","F","VS2",61.1,57,7115,6.71,6.65,4.08,182.05572,1,1,1
"17621",1.23,"Ideal","I","VVS1",62.1,57,7117,6.9,6.83,4.26,200.76102,1,1,1
"17622",1.07,"Very Good","F","VS1",62,58,7118,6.57,6.59,4.08,176.648904,1,1,1
"17623",1.02,"Ideal","D","VS1",62.7,55,7118,6.49,6.4,4.04,167.80544,1,0,0
"17624",1.32,"Very Good","H","SI1",62.4,58,7119,7.02,7.09,4.4,218.99592,1,1,1
"17625",1.03,"Ideal","G","VS1",62,57,7119,6.45,6.48,4,167.184,1,0,0
"17626",1.03,"Ideal","G","VS1",61.7,54,7119,6.49,6.52,4.01,169.682348,1,0,0
"17627",0.94,"Ideal","F","VS2",61.2,57,7120,6.29,6.33,3.86,153.688602,1,0,0
"17628",1.01,"Ideal","F","VS1",62.2,57,7122,6.38,6.48,4,165.3696,1,0,0
"17629",1.06,"Premium","E","VS2",61.4,60,7123,6.57,6.53,4.02,172.466442,1,1,1
"17630",1.59,"Premium","F","SI2",62.2,58,7123,7.49,7.45,4.64,258.91432,1,1,1
"17631",1.15,"Ideal","H","VS1",62.7,57,7123,6.68,6.64,4.17,184.961184,1,1,1
"17632",1.32,"Very Good","I","VS2",60.5,59,7125,7.02,7.06,4.26,211.130712,1,1,1
"17633",1.51,"Very Good","J","SI1",60.6,57,7125,7.38,7.46,4.5,247.7466,1,1,1
"17634",1.27,"Very Good","H","SI1",62.3,58,7125,6.87,6.94,4.3,205.01454,1,1,1
"17635",1.29,"Ideal","F","SI2",61.9,55,7126,6.95,7.01,4.32,210.46824,1,1,1
"17636",1.01,"Premium","F","VS1",61.3,58,7127,6.52,6.44,3.97,166.695536,1,0,0
"17637",1.01,"Very Good","F","VS1",63.3,60,7127,6.35,6.32,4.01,160.92932,1,0,0
"17638",1.01,"Ideal","D","VS2",59.8,56,7127,6.52,6.49,3.89,164.604572,1,0,0
"17639",1.01,"Good","E","VS1",63.8,60,7127,6.25,6.23,3.98,154.97125,1,0,0
"17640",1.01,"Very Good","D","VS2",63.1,60,7127,6.39,6.35,4.02,163.11753,1,0,0
"17641",1.01,"Premium","F","VS1",62.4,61,7127,6.39,6.36,3.98,161.748792,1,0,0
"17642",1.44,"Very Good","H","SI2",58.2,61,7128,7.45,7.51,4.35,243.380325,1,1,1
"17643",1.16,"Ideal","G","VS2",60.7,58,7128,6.86,6.81,4.15,193.87389,1,1,1
"17644",1.02,"Premium","G","VS1",61,61,7129,6.58,6.53,4,171.8696,1,0,1
"17645",1.02,"Ideal","G","VS1",61.6,55,7129,6.53,6.46,4,168.7352,1,0,0
